170.17442,-24.06213,-161.29926,-28.56216,-162.84378,-45.92094,161.80757,-40.37061,2024-09-25T14:05:00
161.84775,-40.29178,-162.85226,-45.8372,-162.06334,-63.07326,147.29799,-55.15729,2024-09-25T14:10:00
147.38547,-55.08899,-162.09201,-62.98728,-148.96558,-79.69415,118.31263,-65.92204,2024-09-25T14:15:00
118.50289,-65.88689,-149.19095,-79.61544,-25.85971,-80.96987,73.83082,-66.47646,2024-09-25T14:20:00
74.02988,-66.50641,-26.13666,-81.04691,-9.56086,-64.47644,43.08936,-56.31615,2024-09-25T14:25:00
43.1835,-56.38285,-9.5927,-64.56239,-8.43426,-47.33888,27.74089,-41.72815,2024-09-25T14:30:00
27.78352,-41.80618,-8.44341,-47.42417,-9.85926,-30.06403,19.01299,-25.58555,2024-09-25T14:35:00
19.03323,-25.66497,-9.86102,-30.14683,-12.47786,-12.75193,13.32959,-8.74373,2024-09-25T14:40:00
13.33888,-8.82393,-12.47479,-12.83284,-16.15706,4.48733,9.23588,8.42891,2024-09-25T14:45:00
9.2395,8.34723,-16.14886,4.40912,-21.27134,21.48929,6.22895,25.75022,2024-09-25T14:50:00
6.22602,25.66982,-21.25455,21.4118,-28.90794,37.96167,4.33088,43.10001,2024-09-25T14:55:00
4.3238,43.01857,-28.87496,37.88779,-41.96417,53.23166,4.29107,60.37406,2024-09-25T15:00:00
4.26966,60.29216,-41.89236,53.16505,-68.15691,65.13664,12.39185,77.3241,2024-09-25T15:05:00
12.27084,77.24511,-67.99539,65.0963,-112.86812,67.60599,133.20969,83.27702,2024-09-25T15:10:00
132.76848,83.34347,-112.66462,67.62537,-146.97565,58.37976,157.76425,66.97189,2024-09-25T15:15:00
157.73044,67.05402,-146.87708,58.43955,-163.73299,43.9843,159.25015,49.76759,2024-09-25T15:20:00
159.23933,49.85057,-163.68921,44.05636,-172.9197,27.85407,157.87115,32.44331,2024-09-25T15:25:00
157.86809,32.52476,-172.89742,27.93255,-178.80574,11.01796,155.27055,15.1068,2024-09-25T15:30:00
155.27232,15.18809,-178.79483,11.0962,177.04135,-6.14756,151.63927,-2.13387,2024-09-25T15:35:00
151.64638,-2.05332,177.04617,-6.06714,174.03258,-23.44186,146.65846,-19.12186,2024-09-25T15:40:00
146.67361,-19.04287,174.03265,-23.35902,172.09315,-40.73559,139.37363,-35.59264,2024-09-25T15:45:00
139.40639,-35.51281,172.08733,-40.65159,171.89734,-57.94028,127.30034,-50.95531,2024-09-25T15:50:00
127.36737,-50.88394,171.87785,-57.8536,178.10208,-74.84678,103.85516,-63.42286,2024-09-25T15:55:00
104.00848,-63.37405,178.00664,-74.76209,-79.54357,-84.85162,61.69061,-67.7061,2024-09-25T16:00:00
61.9147,-67.71725,-80.37511,-84.89848,-36.61119,-69.56605,24.81009,-60.07094,2024-09-25T16:05:00
24.92921,-60.12972,-36.66297,-69.6526,-33.74431,-52.51213,6.00846,-46.34739,2024-09-25T16:10:00
6.06099,-46.42194,-33.7574,-52.59822,-34.65798,-35.2673,-4.13387,-30.52949,2024-09-25T16:15:00
-4.10879,-30.60866,-34.66149,-35.34902,-36.9593,-17.95504,-10.53716,-13.85275,2024-09-25T16:20:00
-10.52467,-13.93362,-36.95757,-18.03755,-40.30187,-0.68025,-15.03239,3.24313,2024-09-25T16:25:00
-15.02723,3.16309,-40.29535,-0.75954,-44.91269,16.41568,-18.3285,20.53442,2024-09-25T16:30:00
-18.32836,20.45509,-44.89893,16.33743,-51.60489,33.09099,-20.59915,37.88585,2024-09-25T16:35:00
-20.60409,37.8039,-51.57842,33.0164,-62.51986,48.84316,-21.39956,55.19418,2024-09-25T16:40:00
-21.41468,55.11178,-62.46392,48.77362,-83.54281,62.17894,-17.61817,72.30926,2024-09-25T16:45:00
-17.6792,72.22939,-83.41267,62.12666,-124.16232,68.27857,57.90199,85.89928,2024-09-25T16:50:00
56.73231,85.90086,-123.94706,68.27931,-164.45045,61.97866,130.24367,72.07829,2024-09-25T16:55:00
130.18253,72.15978,-164.32216,62.0312,174.80582,48.57665,133.91748,54.96199,2024-09-25T17:00:00
133.90907,55.04298,174.86232,48.64782,164.00328,32.80631,133.06715,37.65824,2024-09-25T17:05:00
133.06229,37.74044,164.03043,32.88336,157.36183,16.12798,130.78294,20.31461,2024-09-25T17:10:00
130.78333,20.39576,157.375,16.20482,152.77888,-0.96549,127.47463,3.03236,2024-09-25T17:15:00
127.48039,3.11568,152.78542,-0.88464,149.45564,-18.23316,122.96297,-14.05503,2024-09-25T17:20:00
122.97598,-13.97238,149.45685,-18.1538,147.16391,-35.54032,116.53904,-30.72119,2024-09-25T17:25:00
116.56432,-30.64205,147.16013,-35.45812,146.29044,-52.78143,106.32993,-46.51873,2024-09-25T17:30:00
106.38449,-46.44228,146.27689,-52.69667,149.18503,-69.83391,87.3839,-60.20279,2024-09-25T17:35:00
87.50766,-60.14244,149.13562,-69.74966,-165.19385,-84.96358,50.29099,-67.74204,2024-09-25T17:40:00
50.51186,-67.73435,-166.0853,-84.92184,-65.2131,-74.59538,8.26881,-63.31636,2024-09-25T17:45:00
8.42138,-63.3656,-65.32477,-74.67918,-59.33801,-57.66975,-14.99292,-50.79487,2024-09-25T17:50:00
-14.92719,-50.8656,-59.35682,-57.75602,-59.57466,-40.46402,-26.98868,-35.40719,2024-09-25T17:55:00
-26.95727,-35.48607,-59.58021,-40.54722,-61.52916,-23.15904,-34.23848,-18.92692,2024-09-25T18:00:00
-34.22424,-19.00311,-61.52877,-23.24341,-64.55795,-5.8637,-39.20059,-1.92716,2024-09-25T18:05:00
-39.19353,-2.00803,-64.55293,-5.94432,-68.73469,11.30407,-42.81838,15.32332,2024-09-25T18:10:00
-42.81672,15.24293,-68.72263,11.22743,-74.66341,28.14079,-45.40592,32.66682,2024-09-25T18:15:00
-45.64107,35.20079,-75.69522,30.55628,-83.92881,44.25912,-46.76168,49.99751,2024-09-25T18:20:00
-46.77247,49.91659,-83.88637,44.18847,-100.89391,58.61133,-45.30722,67.20816,2024-09-25T18:25:00
-45.34218,67.12756,-100.79314,58.55159,-135.40407,67.67728,-19.46481,83.46075,2024-09-25T18:30:00
-19.92229,83.39504,-135.20221,67.65499,-179.94133,64.97251,100.38387,77.09912,2024-09-25T18:35:00
100.26405,77.17912,-179.77992,65.01363,154.19592,52.97927,108.2311,60.14578,2024-09-25T18:40:00
108.21115,60.22746,154.26743,53.04656,141.28659,37.6852,108.16832,42.87469,2024-09-25T18:45:00
108.16115,42.95672,141.31953,37.75999,133.71242,21.20684,106.23368,25.53293,2024-09-25T18:50:00
106.22906,25.61444,133.72906,21.28467,128.62965,4.20681,103.20435,8.22246,2024-09-25T18:55:00
103.20787,8.3018,128.638,4.28704,124.97067,-13.02669,99.1029,-8.94111,2024-09-25T19:00:00
99.11309,-8.85943,124.97356,-12.94518,122.35864,-30.33152,93.37289,-25.76601,2024-09-25T19:05:00
93.39411,-25.68425,122.35652,-30.24956,120.96907,-47.60314,84.62611,-41.90088,2024-09-25T19:10:00
84.66869,-41.82359,120.95946,-47.51779,122.16682,-64.73443,69.17268,-56.45981,2024-09-25T19:15:00
69.268,-56.39295,122.13385,-64.64808,139.02412,-81.21006,38.21134,-66.54183,2024-09-25T19:20:00
38.41382,-66.51196,138.74321,-81.13382,-97.72156,-79.47303,-6.25261,-65.85124,2024-09-25T19:25:00
-6.06303,-65.88683,-97.9194,-79.55342,-85.3504,-62.8125,-35.02954,-55.01354,2024-09-25T19:30:00
-34.94257,-55.08213,-85.37814,-62.89838,-84.62846,-45.65518,-49.44019,-40.19845,2024-09-25T19:35:00
-49.40113,-40.27602,-84.63656,-45.73845,-86.19595,-28.37122,-57.74512,-23.95777,2024-09-25T19:40:00
-57.72675,-24.03629,-86.19718,-28.45413,-88.91419,-11.06148,-63.2535,-7.0777,2024-09-25T19:45:00
-63.24469,-7.15832,-88.91063,-11.14263,-92.70838,6.1642,-67.23229,10.11395,2024-09-25T19:50:00
-67.22685,10.03484,-92.69919,6.0841,-98.00092,23.12926,-70.10902,27.44595,2024-09-25T19:55:00
-70.11067,27.36482,-97.97843,23.05187,-105.90012,39.55526,-71.91348,44.79045,2024-09-25T20:00:00
-71.92162,44.70886,-105.86626,39.48191,-119.84544,54.61694,-71.62369,62.05088,2024-09-25T20:05:00
